objectid,filename,youtubeid,vimeoid,identifier,record_level,source,periodical_name,periodical_type,volume,month,issue_number,date,contents,article_identifier,source_heading,title,creator,pages,,nature1_heading,nature2_heading,abstract,language,biographical_heading,corporate_name_heading,film_description_heading,TV_description_heading,subject,indexing_history,link,type,format,availability,link_external,access_conditions,location
upfiperiod_000082,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinemaya%20Vol%2038%20with%20Watermark/Cinemaya%20Vol38_0063.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1997,,UPFI-PER-2025-00003.030,"Cinemaya: The Asian Film Quarterly, Vol. 38, no. 1 (Autumn 1997)",South Asian Fest in Kathmandu. [Short Article],Cinemaya,p. 63 (1 p),"South Asian Fest in Kathmandu. [Short Article] by Cinemaya, p. 63 (1 p) | ",A Article,IL Illustration(s),,eng,,,,,ASIAN COUNTRIES,2025-06-10 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000052,Image;StillImage,image/jpg,No. Physical magazine available at the UPFI Film Archives and Library.,,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000083,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinemaya%20Vol%2038%20with%20Watermark/Cinemaya%20Vol38_0063.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1997,,UPFI-PER-2025-00003.031,"Cinemaya: The Asian Film Quarterly, Vol. 38, no. 1 (Autumn 1997)",In Mosco. [Short Article],"Plakhov, Andrei",p. 63 (1 p),"In Mosco. [Short Article] by Plakhov, Andrei, p. 63 (1 p) | ",A Article,IL Illustration(s),,eng,,,,,ASIAN COUNTRIES,2025-06-10 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000052,Image;StillImage,image/jpg,No. Physical magazine available at the UPFI Film Archives and Library.,,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000084,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinemaya%20Vol%2038%20with%20Watermark/Cinemaya%20Vol38_0063.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1997,,UPFI-PER-2025-00003.032,"Cinemaya: The Asian Film Quarterly, Vol. 38, no. 1 (Autumn 1997)",From Manila. [Short Article],"Vera, Noel",p. 63 (1 p),"From Manila. [Short Article] by Vera, Noel, p. 63 (1 p) | ",A Article,IL Illustration(s),,eng,,,,,ASIAN COUNTRIES,2025-06-10 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000052,Image;StillImage,image/jpg,No. Physical magazine available at the UPFI Film Archives and Library.,,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000085,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinemaya%20Vol%2038%20with%20Watermark/Cinemaya%20Vol38_0064.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1997,,UPFI-PER-2025-00003.033,"Cinemaya: The Asian Film Quarterly, Vol. 38, no. 1 (Autumn 1997)","In the East, Eden","Frodon, Jean-Michel",p. 64 (1 p),"In the East, Eden by Frodon, Jean-Michel, p. 64 (1 p) | ",DY Diary,IL Illustration(s),,eng,,,,,ASIAN COUNTRIES,2025-06-10 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000052,Image;StillImage,image/jpg,No. Physical magazine available at the UPFI Film Archives and Library.,,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000086,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_01_Image_0001.jpg?raw=true,,,UPFI-PER-2025-00004,Issue Record,Teddy Co Collection,Cinefantastique,Magazine,23,December,4,1992,"Editorial. by Clarke, Frederick S., p. 3 (1) | Star Trek: Deep Space Nine. [Article] by Altman, Mark A., pp. 4-5 (2 p) | Queen of Outerspace. [Interview] by Jones, Alan, pp. 6-9 (4 p) | Body Snatchers: The New Invasion. [Preview] by Holder, Keith, pp. 10-11 (2 p) | Stephen King on Film. [Article] by Wood, Gary, p. 12 (1 p) | Stephen King: Children of the Corn II. [Article] by Goodson, William Wilson Jr., p. 13 (1 p) | Disney's Aladdin. [Preview] by Teitelbaum, Sheldon, pp. 14-15 (2 p) | Babylon 5. [Preview] by Altman, Mark A., pp. 16-17 (2 p) | Candyman. [Preview] by Scapperotti, Dan, pp. 18-19 (2 p) | Dr. Giggles. [Preview] by Kutzera, Dale, pp. 20-22 (3 p) | Dr. Giggles: Horror Director Manny Coto. [Preview] by Kutzera, Dale, pp. 23 (1 p) | Coppola's Dracula. [Preview] by Biodrowski, Steve, pp. 24-26, 31 (4 p) | Dracula the Oft-Told Story. [Article] by Biodrowski, Steve, pp. 27-30 (4 p) | Coppola's Dracula: Directing the Horror Epic. [Preview] by Biodrowski, Steve, pp. 32-35 (3 p) | Coppola's Dracula: Adapting Bram Stoker. [Preview] by Biodrowski, Steve, pp. 36-39 (4 p) | Coppola's Dracula: Vampire Effects. [Preview] by Biodrowski, Steve, pp. 40-43 (4 p) | Coppola's Horrror Roots. [Article] by Biodrowski, Steve, pp. 44-47 (4 p) | Coppola's Dracula: The Vampire Brides. [Preview] by Biodrowski, Steve, pp. 48-51 (4 p) | Coppola's Dracula: Filming Low-Tech Gothic. [Preview] by Biodrowski, Steve, pp. 52-55 (4 p) | ""Intruders"" - An Effects Close Encounter. [Article] by Crisafulli, Chuck, p. 56 (1 p) | Prelude to a Kiss. [Film Review] by Doherty, Thomas, p. 57 (1 p) | Dominique Pinon on Clowning in DELICATESSEN. [Film Review] by Persons, Dan, pp. 58-59 (2 p) | Delicatessen. [Film Review] by Persons, Dan, p. 59 (1 p) | Buffy the Vampire Slayer. [Short Film Review] by Persons, Dan, p. 60 (1 p) | Cool World.  [Short Film Review] by Doherty, Thomas, p. 60 (1 p) | Death Becomes Her.  [Short Film Review] by Biodrowski, Steve, p. 60 (1 p) | Disaster in Time. [Short Film Review] by Harris, Judith P. , p. 60-61 (1 p) | Honey, I Blew Up the Kid. [Short Film Review] by Biodrowski, Steve, p. 61 (1 p) | Mom and Dad Save the World. [Short Film Review] by Torson, John, p. 61 (1 p) | Netherworld. [Short Film Review] by Wild, David, p. 61 (1 p) | Raising Cain. [Short Film Review] by Doherty, Thomas, p. 61 (1 p) | Single White Female. [Short Film Review] by Doherty, Thomas, p. 61 (1 p) | Universal Soldier. [Short Film Review] by Biodrowski, Steve, p. 61 (1 p) | ",,"Cinefantastique, Vol. 23, no. 4 (December 1992)","Cinefantastique, Vol. 23, no. 4 (December 1992)",,,,,,,eng,,,,,,2025-06-10 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000087,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_03_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.001,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Editorial.,"Clarke, Frederick S.",p. 3 (1),"Editorial. by Clarke, Frederick S., p. 3 (1) | ",ED Editorial,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000088,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_04_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.002,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Star Trek: Deep Space Nine. [Article],"Altman, Mark A.",pp. 4-5 (2 p),"Star Trek: Deep Space Nine. [Article] by Altman, Mark A., pp. 4-5 (2 p) | ",A Article,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000089,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_06_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.003,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Queen of Outerspace. [Interview],"Jones, Alan",pp. 6-9 (4 p),"Queen of Outerspace. [Interview] by Jones, Alan, pp. 6-9 (4 p) | ",I Interview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000090,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_10_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.004,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Body Snatchers: The New Invasion. [Preview],"Holder, Keith",pp. 10-11 (2 p),"Body Snatchers: The New Invasion. [Preview] by Holder, Keith, pp. 10-11 (2 p) | ",P Preview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000091,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_12_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.005,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Stephen King on Film. [Article],"Wood, Gary",p. 12 (1 p),"Stephen King on Film. [Article] by Wood, Gary, p. 12 (1 p) | ",A Article,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000092,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_13_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.006,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Stephen King: Children of the Corn II. [Article],"Goodson, William Wilson Jr.",p. 13 (1 p),"Stephen King: Children of the Corn II. [Article] by Goodson, William Wilson Jr., p. 13 (1 p) | ",A Article,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000093,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_14_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.007,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Disney's Aladdin. [Preview],"Teitelbaum, Sheldon",pp. 14-15 (2 p),"Disney's Aladdin. [Preview] by Teitelbaum, Sheldon, pp. 14-15 (2 p) | ",P Preview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000094,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_16_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.008,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Babylon 5. [Preview],"Altman, Mark A.",pp. 16-17 (2 p),"Babylon 5. [Preview] by Altman, Mark A., pp. 16-17 (2 p) | ",P Preview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000095,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_18_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.009,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Candyman. [Preview],"Scapperotti, Dan",pp. 18-19 (2 p),"Candyman. [Preview] by Scapperotti, Dan, pp. 18-19 (2 p) | ",P Preview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000096,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_20_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.010,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Dr. Giggles. [Preview],"Kutzera, Dale",pp. 20-22 (3 p),"Dr. Giggles. [Preview] by Kutzera, Dale, pp. 20-22 (3 p) | ",P Preview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000097,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_23_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.011,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Dr. Giggles: Horror Director Manny Coto. [Preview],"Kutzera, Dale",pp. 23 (1 p),"Dr. Giggles: Horror Director Manny Coto. [Preview] by Kutzera, Dale, pp. 23 (1 p) | ",P Preview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000098,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_24-26-31-.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.012,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Coppola's Dracula. [Preview],"Biodrowski, Steve","pp. 24-26, 31 (4 p)","Coppola's Dracula. [Preview] by Biodrowski, Steve, pp. 24-26, 31 (4 p) | ",P Preview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000099,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_27_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.013,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Dracula the Oft-Told Story. [Article],"Biodrowski, Steve",pp. 27-30 (4 p),"Dracula the Oft-Told Story. [Article] by Biodrowski, Steve, pp. 27-30 (4 p) | ",A Article,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000100,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2023%20with%20Watermark/Cinefantastique%20Vol%2023%20No%204%20(Dec%201992)_Page_32_Image_0001.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1992,,UPFI-PER-2025-00004.014,"Cinefantastique, Vol. 23, no. 4 (December 1992)",Coppola's Dracula: Directing the Horror Epic. [Preview],"Biodrowski, Steve",pp. 32-35 (3 p),"Coppola's Dracula: Directing the Horror Epic. [Preview] by Biodrowski, Steve, pp. 32-35 (3 p) | ",P Preview,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-11 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000086,Image;StillImage,image/jpg,Yes,https://archive.org/download/cinefantastique_1970-2002/Cinefantastique%20Vol%2023%20No%204%20%28Dec%201992%29.pdf,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
